Order_ID,Order_Date,State,City,Category,Unit_Price,Quantity,Discount,Shipping_Mode,Shipping_Days,Payment_Method,Sales,Cost,Profit
100573,2023-01-24 21:00:00,GA,Columbus,Cameras,1058.56,4,0.1,Two-Day,7,PayPal,3810.816,2791.8492463440703,1018.9667536559296
100574,2023-01-24 22:00:00,NC,Los Angeles,Audio,1139.37,2,0.0,Express,8,Debit Card,2278.74,1692.9207319909492,585.8192680090506
100575,2023-01-24 23:00:00,WA,Seattle,Smartphones,1174.34,3,0.0,Two-Day,9,Debit Card,3523.0199999999995,2803.7865298930287,719.2334701069708
100576,2023-01-25 00:00:00,CA,Atlanta,Audio,727.26,4,0.0,Express,6,Google Pay,2909.04,2099.1385209514733,809.9014790485267
100577,2023-01-25 01:00:00,NY,New York,Gaming,656.23,1,0.0,Express,8,Google Pay,656.23,448.4712826348989,207.75871736510112
100578,2023-01-25 02:00:00,NC,Atlanta,Cameras,36.32,3,0.0,Two-Day,2,Apple Pay,108.96000000000001,69.53163540628913,39.42836459371088
100579,2023-01-25 03:00:00,CA,Atlanta,Accessories,1391.3,1,0.0,Two-Day,8,Apple Pay,1391.3,844.1121972107416,547.1878027892584
100580,2023-01-25 04:00:00,NC,Dallas,Audio,912.9,1,0.0,Two-Day,2,Google Pay,912.9,702.4498502497487,210.45014975025128
100581,2023-01-25 05:00:00,GA,Atlanta,Laptops,320.67,3,0.0,Two-Day,8,Apple Pay,962.01,584.5523397578698,377.45766024213015
100582,2023-01-25 06:00:00,CA,Los Angeles,Smartphones,1381.01,3,0.0,Standard,2,PayPal,4143.03,3439.583499625211,703.4465003747887
100583,2023-01-25 07:00:00,PA,Chicago,Laptops,1374.1,3,0.0,Express,3,PayPal,4122.299999999999,3085.7786081673303,1036.521391832669
100584,2023-01-25 08:00:00,IL,Columbus,Audio,1483.99,4,0.0,Standard,7,Credit Card,5935.96,4085.8627169585957,1850.0972830414044
100585,2023-01-25 09:00:00,PA,Atlanta,Cameras,1313.6,3,0.0,Standard,9,Google Pay,3940.7999999999997,2405.77326922047,1535.0267307795298
100586,2023-01-25 10:00:00,OH,Atlanta,Accessories,1496.72,4,0.15,Express,3,PayPal,5088.848,4211.00159329245,877.8464067075502
100587,2023-01-25 11:00:00,IL,Dallas,Accessories,382.14,2,0.0,Standard,5,Credit Card,764.28,624.2829220967574,139.9970779032426
100588,2023-01-25 12:00:00,PA,Charlotte,Laptops,1266.53,2,0.05,Two-Day,9,Debit Card,2406.4069999999997,2133.991176045483,272.4158239545168
100589,2023-01-25 13:00:00,IL,New York,Gaming,1238.08,1,0.15,Two-Day,7,PayPal,1052.368,769.135033818849,283.2329661811509
100590,2023-01-25 14:00:00,IL,Charlotte,Gaming,361.79,1,0.0,Two-Day,2,Credit Card,361.79,287.3641989752151,74.4258010247849
100591,2023-01-25 15:00:00,FL,New York,Cameras,165.69,4,0.1,Two-Day,5,Apple Pay,596.484,440.463273248969,156.02072675103102
100592,2023-01-25 16:00:00,NY,Austin,Accessories,1469.54,1,0.0,Express,5,Credit Card,1469.54,1021.1234252374719,448.41657476252806
100593,2023-01-25 17:00:00,NY,Atlanta,Laptops,458.12,2,0.0,Two-Day,9,PayPal,916.24,675.1938767060791,241.0461232939209
100594,2023-01-25 18:00:00,FL,Dallas,Laptops,1308.92,4,0.0,Express,2,Apple Pay,5235.68,4443.4283806194235,792.2516193805768
100595,2023-01-25 19:00:00,NC,Miami,Laptops,26.11,4,0.0,Express,1,Apple Pay,104.44,68.116156977884,36.323843022115994
100596,2023-01-25 20:00:00,TX,Seattle,Audio,51.12,3,0.0,Express,4,Credit Card,153.35999999999999,97.01930801468133,56.34069198531866
100597,2023-01-25 21:00:00,NC,Columbus,Cameras,709.49,4,0.0,Express,4,Credit Card,2837.96,2124.906222137345,713.0537778626549
100598,2023-01-25 22:00:00,CA,Chicago,Gaming,373.3,1,0.05,Standard,1,PayPal,354.635,303.59079771577655,51.044202284223445
100599,2023-01-25 23:00:00,CA,Columbus,Gaming,1040.97,2,0.15,Standard,7,Apple Pay,1769.649,1586.550599558892,183.09840044110797
100600,2023-01-26 00:00:00,IL,Chicago,Audio,857.04,1,0.0,Two-Day,2,Google Pay,857.04,588.6957197372793,268.34428026272064
100601,2023-01-26 01:00:00,PA,Austin,Smartphones,134.68,2,0.0,Express,9,Credit Card,269.36,227.40600612210906,41.95399387789095
100602,2023-01-26 02:00:00,PA,Charlotte,Audio,260.69,3,0.0,Two-Day,7,Google Pay,782.0699999999999,663.788185608773,118.28181439122693
100603,2023-01-26 03:00:00,NY,Los Angeles,Cameras,594.31,2,0.0,Two-Day,7,Google Pay,1188.62,942.174234135654,246.44576586434584
100604,2023-01-26 04:00:00,WA,Atlanta,Laptops,294.69,3,0.1,Two-Day,1,Apple Pay,795.663,707.7900443464439,87.87295565355612
100605,2023-01-26 05:00:00,NC,Miami,Audio,1192.49,1,0.0,Two-Day,9,PayPal,1192.49,942.318018533688,250.171981466312
100606,2023-01-26 06:00:00,OH,Chicago,Laptops,635.78,3,0.0,Express,9,Google Pay,1907.34,1267.265762910526,640.0742370894739
100607,2023-01-26 07:00:00,GA,Seattle,Cameras,158.28,4,0.05,Express,2,PayPal,601.4639999999999,403.6558078964472,197.80819210355276
100608,2023-01-26 08:00:00,PA,Chicago,Cameras,736.83,4,0.1,Standard,9,Credit Card,2652.588,2176.8562929110685,475.73170708893167
100609,2023-01-26 09:00:00,GA,Los Angeles,Accessories,154.44,2,0.0,Express,2,Apple Pay,308.88,259.0071693814955,49.87283061850451
100610,2023-01-26 10:00:00,IL,Columbus,Laptops,210.83,1,0.0,Express,2,Debit Card,210.83,172.79059083418886,38.03940916581115
100611,2023-01-26 11:00:00,GA,Dallas,Gaming,374.62,1,0.0,Two-Day,8,Apple Pay,374.62,234.77994852738203,139.84005147261797
100612,2023-01-26 12:00:00,OH,Columbus,Audio,1292.1,2,0.0,Express,3,Debit Card,2584.2,1587.3391431303644,996.8608568696354
100613,2023-01-26 13:00:00,FL,Austin,Cameras,1388.43,4,0.0,Two-Day,3,Credit Card,5553.72,4545.4015748679985,1008.3184251320017
100614,2023-01-26 14:00:00,OH,Dallas,Laptops,1242.86,3,0.0,Express,7,PayPal,3728.58,2808.566934485133,920.0130655148669
100615,2023-01-26 15:00:00,GA,Columbus,Smartphones,514.43,2,0.15,Standard,6,Credit Card,874.5309999999998,695.5919365835974,178.9390634164024
100616,2023-01-26 16:00:00,OH,Seattle,Accessories,423.22,3,0.0,Two-Day,7,Apple Pay,1269.66,940.1096369856969,329.55036301430323
100617,2023-01-26 17:00:00,TX,Columbus,Smartphones,832.75,3,0.0,Express,6,Debit Card,2498.25,1637.3958897426583,860.8541102573417
100618,2023-01-26 18:00:00,IL,Seattle,Cameras,1088.34,1,0.0,Express,9,Debit Card,1088.34,910.6553828177866,177.6846171822133
100619,2023-01-26 19:00:00,NC,Seattle,Smartphones,1490.19,4,0.0,Two-Day,2,Apple Pay,5960.76,4809.137738275644,1151.6222617243566
100620,2023-01-26 20:00:00,FL,Dallas,Smartphones,214.72,3,0.05,Standard,8,Apple Pay,611.9519999999999,541.45481022512,70.49718977487987
100621,2023-01-26 21:00:00,PA,Charlotte,Accessories,92.95,4,0.0,Standard,6,Credit Card,371.8,240.46696496992433,131.33303503007568
100622,2023-01-26 22:00:00,CA,New York,Accessories,1047.65,1,0.0,Express,4,Google Pay,1047.65,849.5578305216412,198.09216947835887
100623,2023-01-26 23:00:00,NC,Atlanta,Accessories,1251.69,2,0.0,Express,6,Debit Card,2503.38,1852.6799550793774,650.7000449206228
100624,2023-01-27 00:00:00,CA,Chicago,Accessories,1272.6,2,0.0,Express,6,Apple Pay,2545.2,1733.9124064031769,811.287593596823
100625,2023-01-27 01:00:00,IL,New York,Smartphones,1024.13,1,0.0,Two-Day,3,Credit Card,1024.13,737.287407948145,286.84259205185515
100626,2023-01-27 02:00:00,FL,Los Angeles,Gaming,1431.94,1,0.0,Two-Day,8,Google Pay,1431.94,1197.2392974673865,234.7007025326136
100627,2023-01-27 03:00:00,NY,Charlotte,Gaming,776.29,3,0.0,Two-Day,5,PayPal,2328.87,1799.8979714322352,528.9720285677647
100628,2023-01-27 04:00:00,PA,New York,Accessories,1372.45,1,0.0,Express,4,Apple Pay,1372.45,946.9615250687667,425.4884749312333
100629,2023-01-27 05:00:00,TX,Dallas,Audio,1452.36,2,0.0,Standard,2,Google Pay,2904.72,2468.9391527466373,435.7808472533625
100630,2023-01-27 06:00:00,NY,Los Angeles,Laptops,1273.79,4,0.1,Two-Day,1,PayPal,4585.644,3497.4998744889185,1088.1441255110817
100631,2023-01-27 07:00:00,IL,Miami,Cameras,478.44,4,0.05,Standard,7,PayPal,1818.072,1537.5720931661153,280.49990683388455
100632,2023-01-27 08:00:00,NC,Charlotte,Audio,310.4,4,0.05,Express,3,Credit Card,1179.5199999999998,988.4307294799949,191.0892705200049
100633,2023-01-27 09:00:00,TX,New York,Cameras,831.22,4,0.1,Two-Day,3,Debit Card,2992.3920000000003,2595.8390800987777,396.5529199012226
100634,2023-01-27 10:00:00,OH,Los Angeles,Audio,690.46,1,0.0,Two-Day,3,Apple Pay,690.46,529.8307457164614,160.62925428353867
100635,2023-01-27 11:00:00,GA,Miami,Audio,1319.08,1,0.1,Two-Day,3,Google Pay,1187.172,827.2825865107088,359.8894134892912
100636,2023-01-27 12:00:00,TX,Columbus,Gaming,168.05,4,0.0,Express,2,PayPal,672.2,570.522346350446,101.67765364955403
100637,2023-01-27 13:00:00,IL,Los Angeles,Laptops,401.46,1,0.0,Express,6,Debit Card,401.46,257.0390622811247,144.42093771887528
100638,2023-01-27 14:00:00,WA,Dallas,Audio,1132.66,3,0.0,Express,3,PayPal,3397.9800000000005,2545.200867513368,852.7791324866325
100639,2023-01-27 15:00:00,GA,Columbus,Accessories,160.58,1,0.0,Standard,1,Apple Pay,160.58,106.35003866022561,54.229961339774405
100640,2023-01-27 16:00:00,CA,Dallas,Cameras,494.73,3,0.2,Standard,9,Apple Pay,1187.352,953.1384761367694,234.21352386323065
100641,2023-01-27 17:00:00,PA,New York,Gaming,592.99,3,0.0,Two-Day,6,Credit Card,1778.97,1316.2000279631607,462.76997203683936
100642,2023-01-27 18:00:00,CA,Atlanta,Cameras,941.44,1,0.0,Two-Day,6,Apple Pay,941.44,761.7059627030512,179.73403729694883
100643,2023-01-27 19:00:00,TX,New York,Accessories,254.04,4,0.0,Express,9,Apple Pay,1016.16,705.4552745676611,310.7047254323388
100644,2023-01-27 20:00:00,CA,Columbus,Accessories,1293.69,3,0.0,Express,2,Apple Pay,3881.07,2403.5164695018525,1477.5535304981477
100645,2023-01-27 21:00:00,IL,Seattle,Audio,682.36,1,0.0,Express,9,Debit Card,682.36,515.8230329530536,166.53696704694642
100646,2023-01-27 22:00:00,OH,New York,Accessories,1377.19,2,0.0,Two-Day,3,Google Pay,2754.38,2180.3880407003803,573.9919592996198
100647,2023-01-27 23:00:00,NC,Columbus,Laptops,712.45,4,0.0,Express,3,Google Pay,2849.8,1920.825406942178,928.9745930578222
100648,2023-01-28 00:00:00,PA,Los Angeles,Accessories,427.06,2,0.1,Standard,3,Apple Pay,768.708,659.9336133284478,108.77438667155218
100649,2023-01-28 01:00:00,CA,Austin,Audio,229.91,3,0.0,Standard,1,Google Pay,689.73,426.9067147746531,262.8232852253469
100650,2023-01-28 02:00:00,CA,New York,Cameras,25.54,2,0.0,Two-Day,7,Apple Pay,51.08,35.26344051946161,15.816559480538388
100651,2023-01-28 03:00:00,TX,Los Angeles,Accessories,807.59,1,0.05,Two-Day,7,Google Pay,767.2105,580.2799426583039,186.93055734169616
100652,2023-01-28 04:00:00,NC,Dallas,Gaming,178.59,4,0.2,Standard,2,Google Pay,571.488,568.2668882483941,3.2211117516059176
100653,2023-01-28 05:00:00,NY,Charlotte,Gaming,599.76,3,0.0,Express,6,PayPal,1799.28,1231.6709036137074,567.6090963862925
100654,2023-01-28 06:00:00,CA,Atlanta,Gaming,892.12,1,0.0,Two-Day,4,Debit Card,892.12,636.460664698221,255.65933530177904
100655,2023-01-28 07:00:00,IL,Dallas,Cameras,428.02,4,0.2,Two-Day,7,PayPal,1369.664,1296.1960867288294,73.46791327117057
100656,2023-01-28 08:00:00,WA,Dallas,Smartphones,279.33,3,0.0,Two-Day,7,PayPal,837.99,633.5371918370736,204.45280816292643
100657,2023-01-28 09:00:00,PA,Columbus,Gaming,1166.59,3,0.0,Standard,4,Google Pay,3499.7699999999995,2552.8724067662815,946.897593233718
100658,2023-01-28 10:00:00,CA,Seattle,Gaming,1421.25,3,0.0,Two-Day,3,Credit Card,4263.75,2908.383510924636,1355.366489075364
100659,2023-01-28 11:00:00,IL,Chicago,Smartphones,168.65,3,0.15,Standard,7,Credit Card,430.0575,388.30709367301466,41.75040632698534
100660,2023-01-28 12:00:00,IL,Austin,Cameras,250.27,2,0.2,Standard,9,Debit Card,400.432,405.08130897425605,-4.64930897425603
100661,2023-01-28 13:00:00,PA,Seattle,Gaming,1440.82,2,0.1,Express,4,Apple Pay,2593.476,1839.7932085813138,753.6827914186863
100662,2023-01-28 14:00:00,NY,Columbus,Audio,75.92,2,0.0,Express,6,Google Pay,151.84,104.02792927691192,47.812070723088084
100663,2023-01-28 15:00:00,IL,Atlanta,Cameras,1466.9,3,0.0,Express,7,Debit Card,4400.700000000001,3376.160273165722,1024.5397268342786
100664,2023-01-28 16:00:00,WA,Austin,Gaming,26.87,2,0.0,Two-Day,3,PayPal,53.74,42.39784373350449,11.342156266495515
100665,2023-01-28 17:00:00,IL,Austin,Gaming,1313.03,4,0.1,Standard,5,Google Pay,4726.908,4177.35195912559,549.5560408744104
100666,2023-01-28 18:00:00,IL,Columbus,Smartphones,474.84,3,0.15,Two-Day,1,PayPal,1210.8419999999999,1087.3617643000237,123.48023569997622
100667,2023-01-28 19:00:00,IL,Miami,Audio,1409.11,4,0.0,Standard,6,Debit Card,5636.44,4055.799337321267,1580.6406626787325
100668,2023-01-28 20:00:00,OH,Dallas,Cameras,489.08,4,0.05,Two-Day,5,Credit Card,1858.504,1489.6396705333777,368.86432946662217
100669,2023-01-28 21:00:00,OH,Charlotte,Accessories,988.37,2,0.0,Standard,7,Debit Card,1976.74,1252.78098014093,723.9590198590699
100670,2023-01-28 22:00:00,NY,Miami,Laptops,138.45,3,0.0,Express,9,Google Pay,415.34999999999997,270.78340549753295,144.566594502467
100671,2023-01-28 23:00:00,CA,Columbus,Audio,378.65,2,0.05,Express,4,Google Pay,719.435,629.984814269845,89.450185730155
100672,2023-01-29 00:00:00,IL,Miami,Accessories,1165.05,2,0.0,Two-Day,9,Apple Pay,2330.1,1935.247651784804,394.8523482151959
100673,2023-01-29 01:00:00,NC,Charlotte,Audio,802.46,2,0.0,Standard,6,Credit Card,1604.92,1253.395907082018,351.524092917982
100674,2023-01-29 02:00:00,CA,Columbus,Accessories,1393.39,3,0.0,Express,5,Google Pay,4180.17,2849.880232941372,1330.289767058628
100675,2023-01-29 03:00:00,NY,Columbus,Accessories,654.55,3,0.1,Standard,2,Credit Card,1767.2849999999999,1496.7136686819752,270.5713313180247
100676,2023-01-29 04:00:00,FL,Austin,Audio,1307.32,2,0.1,Two-Day,1,Google Pay,2353.176,2018.3658633569305,334.8101366430694
100677,2023-01-29 05:00:00,CA,Miami,Smartphones,684.45,4,0.2,Express,8,Credit Card,2190.2400000000002,1995.250418546529,194.98958145347115
100678,2023-01-29 06:00:00,CA,Los Angeles,Audio,1469.29,4,0.05,Two-Day,6,Debit Card,5583.302,4626.0975121905785,957.2044878094212
100679,2023-01-29 07:00:00,GA,New York,Audio,1440.55,3,0.0,Two-Day,7,Credit Card,4321.65,2625.0684501999363,1696.5815498000634
100680,2023-01-29 08:00:00,TX,Columbus,Accessories,507.12,1,0.0,Standard,6,PayPal,507.12,336.75567253942637,170.36432746057363
100681,2023-01-29 09:00:00,GA,Miami,Laptops,1331.17,2,0.2,Two-Day,7,Debit Card,2129.8720000000003,2126.1782502751657,3.6937497248345608
100682,2023-01-29 10:00:00,WA,Chicago,Accessories,1274.46,2,0.0,Two-Day,9,Google Pay,2548.92,2127.5200837321863,421.39991626781375
100683,2023-01-29 11:00:00,OH,Atlanta,Gaming,331.81,1,0.05,Standard,5,Google Pay,315.2195,271.7596752965242,43.45982470347576
100684,2023-01-29 12:00:00,OH,Chicago,Audio,943.95,3,0.05,Standard,1,Apple Pay,2690.2575,2206.3604367284247,483.89706327157546
100685,2023-01-29 13:00:00,TX,Miami,Cameras,127.57,4,0.1,Two-Day,1,PayPal,459.252,327.2804272538373,131.97157274616274
100686,2023-01-29 14:00:00,PA,Dallas,Audio,1258.33,3,0.0,Express,9,Apple Pay,3774.99,2612.972121066293,1162.017878933707
100687,2023-01-29 15:00:00,PA,Dallas,Smartphones,278.33,4,0.0,Express,5,Debit Card,1113.32,681.9676976212153,431.35230237878466
100688,2023-01-29 16:00:00,NY,Miami,Cameras,124.81,4,0.05,Standard,2,Apple Pay,474.27799999999996,379.4051516798663,94.87284832013364
100689,2023-01-29 17:00:00,TX,Austin,Accessories,612.32,3,0.1,Two-Day,3,Debit Card,1653.2640000000001,1308.771192324582,344.49280767541813
100690,2023-01-29 18:00:00,CA,Austin,Smartphones,873.84,2,0.05,Express,1,Apple Pay,1660.296,1298.9683492963334,361.3276507036667
100691,2023-01-29 19:00:00,PA,Columbus,Audio,1285.28,2,0.0,Standard,6,Credit Card,2570.56,2171.707356443783,398.8526435562171
100692,2023-01-29 20:00:00,IL,Charlotte,Accessories,1461.88,2,0.0,Standard,6,Debit Card,2923.76,2048.2784021641605,875.4815978358397
100693,2023-01-29 21:00:00,NC,New York,Accessories,670.45,4,0.05,Standard,3,Debit Card,2547.71,1814.7138227460664,732.9961772539336
100694,2023-01-29 22:00:00,CA,Columbus,Gaming,109.46,2,0.05,Two-Day,3,Credit Card,207.974,139.59458946200755,68.37941053799244
100695,2023-01-29 23:00:00,WA,Chicago,Gaming,1128.69,4,0.05,Standard,7,Credit Card,4289.022,2870.946972934165,1418.075027065835
100696,2023-01-30 00:00:00,IL,New York,Laptops,856.46,2,0.0,Express,1,PayPal,1712.92,1249.8207978332628,463.0992021667373
100697,2023-01-30 01:00:00,IL,Chicago,Gaming,682.88,3,0.15,Two-Day,5,Credit Card,1741.3439999999998,1612.908661020494,128.4353389795058
100698,2023-01-30 02:00:00,TX,Austin,Cameras,477.72,1,0.0,Express,3,Apple Pay,477.72,354.0457519909039,123.67424800909612
100699,2023-01-30 03:00:00,NY,Miami,Accessories,763.55,4,0.1,Express,5,Credit Card,2748.7799999999997,2499.3226145137,249.4573854862997
100700,2023-01-30 04:00:00,WA,Charlotte,Gaming,521.25,3,0.0,Express,4,Credit Card,1563.75,1061.736375570833,502.01362442916707
100701,2023-01-30 05:00:00,PA,Chicago,Laptops,1140.38,4,0.0,Two-Day,6,Debit Card,4561.52,3415.49123221696,1146.0287677830406
100702,2023-01-30 06:00:00,TX,Austin,Audio,824.96,4,0.1,Express,9,Debit Card,2969.856,2525.4019619853475,444.4540380146527
100703,2023-01-30 07:00:00,PA,Charlotte,Cameras,1317.73,3,0.0,Standard,2,Credit Card,3953.19,2649.3194987622446,1303.8705012377554
100704,2023-01-30 08:00:00,TX,Columbus,Gaming,824.44,2,0.0,Standard,8,PayPal,1648.88,1152.6924786144073,496.18752138559285
100705,2023-01-30 09:00:00,TX,Miami,Accessories,372.63,4,0.0,Express,2,Debit Card,1490.52,1114.513925360662,376.00607463933807
100706,2023-01-30 10:00:00,TX,Atlanta,Audio,1279.62,1,0.1,Standard,4,Apple Pay,1151.658,774.4678192894738,377.1901807105261
100707,2023-01-30 11:00:00,NY,Dallas,Accessories,844.68,1,0.0,Two-Day,9,Apple Pay,844.68,694.0336268357831,150.6463731642168
100708,2023-01-30 12:00:00,TX,Seattle,Audio,326.12,3,0.0,Two-Day,4,Credit Card,978.36,614.1811555547378,364.17884444526226
100709,2023-01-30 13:00:00,FL,Charlotte,Cameras,942.79,1,0.15,Standard,7,Credit Card,801.3715,576.8832781080781,224.48822189192185
100710,2023-01-30 14:00:00,NC,Atlanta,Accessories,549.42,3,0.0,Standard,5,PayPal,1648.2599999999998,1077.5645154159902,570.6954845840096
100711,2023-01-30 15:00:00,PA,Atlanta,Gaming,1269.72,3,0.0,Two-Day,2,Credit Card,3809.16,2763.8483730733465,1045.3116269266534
100712,2023-01-30 16:00:00,CA,Charlotte,Gaming,690.88,4,0.0,Express,8,Google Pay,2763.52,1885.2024623482828,878.3175376517172
100713,2023-01-30 17:00:00,GA,Atlanta,Laptops,1095.13,3,0.2,Two-Day,2,Google Pay,2628.3120000000004,2332.746494689092,295.5655053109085
100714,2023-01-30 18:00:00,WA,Chicago,Audio,161.39,3,0.0,Express,3,Credit Card,484.16999999999996,300.7023845101351,183.46761548986484
100715,2023-01-30 19:00:00,OH,Atlanta,Laptops,606.12,2,0.05,Standard,7,Google Pay,1151.628,797.9886890837233,353.6393109162766
100716,2023-01-30 20:00:00,NY,Austin,Smartphones,1475.2,4,0.0,Standard,5,Apple Pay,5900.8,3684.549206690526,2216.2507933094744
100717,2023-01-30 21:00:00,CA,New York,Gaming,1216.52,1,0.1,Express,3,Credit Card,1094.868,799.7726641647914,295.0953358352085
100718,2023-01-30 22:00:00,IL,Chicago,Audio,256.71,2,0.1,Express,2,Apple Pay,462.078,398.3252301403726,63.75276985962739
100719,2023-01-30 23:00:00,FL,Atlanta,Cameras,431.09,2,0.0,Two-Day,6,Apple Pay,862.18,641.3090543525379,220.870945647462
100720,2023-01-31 00:00:00,OH,Columbus,Laptops,508.13,4,0.0,Express,1,Google Pay,2032.52,1389.2126458871924,643.3073541128076
100721,2023-01-31 01:00:00,GA,Dallas,Cameras,982.54,4,0.1,Standard,8,PayPal,3537.144,2614.7622388318773,922.3817611681225
100722,2023-01-31 02:00:00,CA,Miami,Cameras,1140.35,2,0.0,Standard,5,Apple Pay,2280.7,1937.18543202295,343.51456797704986
100723,2023-01-31 03:00:00,OH,Atlanta,Cameras,1129.3,4,0.15,Standard,5,Google Pay,3839.62,3577.472975083277,262.1470249167228
100724,2023-01-31 04:00:00,CA,Los Angeles,Laptops,774.61,4,0.0,Express,2,PayPal,3098.44,2495.8276495787604,602.6123504212396
100725,2023-01-31 05:00:00,FL,Dallas,Smartphones,1220.01,3,0.05,Express,7,Google Pay,3477.0284999999994,2220.141839998501,1256.8866600014985
100726,2023-01-31 06:00:00,GA,Columbus,Laptops,666.88,4,0.0,Standard,5,Google Pay,2667.52,1640.2492411687986,1027.2707588312014
100727,2023-01-31 07:00:00,IL,Austin,Accessories,203.34,3,0.05,Express,8,Credit Card,579.519,474.68926983314253,104.82973016685747
100728,2023-01-31 08:00:00,TX,Atlanta,Gaming,855.37,2,0.0,Two-Day,5,Debit Card,1710.74,1108.4880348520774,602.2519651479226
100729,2023-01-31 09:00:00,PA,Austin,Laptops,1429.41,2,0.0,Two-Day,9,PayPal,2858.82,2019.5100678198112,839.309932180189
100730,2023-01-31 10:00:00,IL,Atlanta,Laptops,1193.63,1,0.0,Express,5,Google Pay,1193.63,771.1346888276015,422.4953111723986
100731,2023-01-31 11:00:00,TX,Seattle,Smartphones,876.48,4,0.0,Express,3,Apple Pay,3505.92,2258.7519838961093,1247.1680161038907
100732,2023-01-31 12:00:00,NY,New York,Accessories,977.27,2,0.0,Standard,2,Apple Pay,1954.54,1226.0228162887202,728.5171837112798
100733,2023-01-31 13:00:00,NC,Austin,Laptops,1397.23,3,0.0,Express,5,Debit Card,4191.6900000000005,3137.75254055766,1053.9374594423407
100734,2023-01-31 14:00:00,WA,New York,Gaming,653.95,2,0.1,Standard,5,PayPal,1177.1100000000001,1026.4730664435663,150.63693355643386
100735,2023-01-31 15:00:00,WA,Dallas,Gaming,510.46,4,0.0,Two-Day,6,Credit Card,2041.84,1254.120895686252,787.719104313748
100736,2023-01-31 16:00:00,PA,Seattle,Laptops,1466.32,1,0.05,Express,2,PayPal,1393.004,980.8037942242222,412.2002057757777
